,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
188,0.7386977679454441,0.7053571428571428,76,26,10,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
189,0.24357872032639655,-0.53125,12,14,70,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
190,0.582593871841548,0.3125,78,50,48,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,175,0,0,0
191,0.7483553893873369,0.7556818181818181,90,86,0,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,175,0,0,0
192,0.6227453869930633,0.41666666666666663,50,24,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
193,0.7102453869930632,0.6354166666666667,50,38,8,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
194,0.7784008439327916,0.83125,106,54,0,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,159,0,0,0
195,0.45152224317656847,0.0,0,32,16,0.6810744611093551,0.7916666666666666,1.0,1.0,0.3068528194400546,0.3068528194400546,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,47,0,0,0
196,0.06894924576530409,-0.9545454545454546,4,0,172,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7345051010504986,1.818546133838694,2.0,0.9535263884601572,0.8181818181818181,175,0,0,0
197,0.5349676092152855,0.19444444444444442,32,72,40,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
198,0.7310787203263966,0.6875,66,20,10,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
199,0.3160787203263966,-0.35416666666666674,8,72,112,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,191,0,0,0
200,0.22691205365972986,-0.5729166666666667,10,14,72,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
201,0.10568890984323512,-0.875,0,16,176,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,191,0,0,0
202,0.6894120536597299,0.5833333333333333,64,16,16,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
203,0.6985258439327915,0.6328125,34,94,0,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,127,0,0,0
204,0.7389008439327918,0.7375,38,42,0,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,79,0,0,0
205,0.30607872032639655,-0.375,24,8,64,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
